Drunk In Public,,,,,
The Village West Bldg 2,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 121208027,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 3:06 AM,,,,,
Summary:,,,,,
Disposition: Field Interview,,,,,
Noise Disturbance,,,,,
Mesa Verde Hall,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 121208028,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 3:48 AM,,,,,
"Summary: Loud music, talking and laughing",,,,,
Disposition: Quiet On Arrival,,,,,
Illegal Parking,,,,,
Pangea Dr,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 121208037,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 9:41 AM,,,,,
Summary:,,,,,
Disposition: Cited,,,,,
Suspicious Person,,,,,
Hopkins Parking Structure,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 121208044,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 11:11 AM,,,,,
Summary:,,,,,
Disposition: Field Interview,,,,,
Marijuana Contact,,,,,
The Village West Bldg 1,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 2012‐1446,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 12:10 PM,,,,,
Summary:,,,,,
Disposition: Marijuana Impounded,,,,,
Suspicious Person,,,,,
Humanities and Social Sciences,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 121208050,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 2:40 PM,,,,,
Summary:,,,,,
Disposition: Gone On Arrival,,,,,
Suspicious Person,,,,,
Lot 102,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 121208052,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 4:39 PM,,,,,
Summary:,,,,,
Disposition: Field Interview,,,,,
Welfare Check,,,,,
Tioga Hall,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 121208055,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 6:42 PM,,,,,
Summary: Parents unable to contact,,,,,
Disposition: Checks OK,,,,,
Noise Disturbance,,,,,
Central Mesa Apartments,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 121208062,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 8:12 PM,,,,,
Summary:,,,,,
Disposition: Will Cooperate,,,,,
Medical Aid,,,,,
Revelle Apartments,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 121208063,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 8:28 PM,,,,,
Summary: Young adult female vomiting and experiencing pain in lower left side,,,,,
Disposition: Transported To Hospital,,,,,
Medical Aid,,,,,
Lot 113,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 121208066,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 8:41 PM,,,,,
Summary: Excessive alcohol/drug,,,,,
Disposition: Transported To Hospital,,,,,
Suspicious Vehicle,,,,,
Lot 207,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 121208070,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 9:44 PM,,,,,
Summary:,,,,,
Disposition: Checks OK,,,,,
Petty Theft,,,,,
Hopkins Parking Structure,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 2012‐1448,,,,,
Date Occurred 12/01/2012‐12/02/2012,,,,,
Time Occurred 10:00 PM‐9:30 PM,,,,,
"Summary: Grand Theft: $1,100.00",,,,,
Disposition: Report Taken,,,,,
Noise Disturbance,,,,,
North mesa Apartments,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 121208078,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 10:26 PM,,,,,
Summary: People playing basketball,,,,,
Disposition: Information Only,,,,,
Illegal Parking,,,,,
Lot 415,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 121208079,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 10:29 PM,,,,,
Summary:,,,,,
Disposition: Cited,,,,,
Disturbance,,,,,
Muir Apartments,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 121208087,,,,,
Date Occurred 12/8/2012,,,,,
Time Occurred 11:30 PM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Disturbance,,,,,
Mesa Verde Hall,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215001,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 12:05 AM,,,,,
Summary: Loud party,,,,,
Disposition: Information Only,,,,,
Alcohol Contact,,,,,
Muir Apartments,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215002,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 12:07 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Disturbance,,,,,
Geneva Hall,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215003,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 12:35 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Quiet Hours Contact,,,,,
Cuzco Hall,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215004,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 1:07 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Disturbance‐Argument,,,,,
Village East 5,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215006,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 1:14 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Quiet Hours Contact,,,,,
Village East 5,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215007,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 1:18 AM,,,,,
Summary:,,,,,
Disposition Will Cooperate,,,,,
Quiet Hours Contact,,,,,
The Village West Bldg 2,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215008,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 1:28 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Alcohol Contact,,,,,
Asante hall,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215009,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 1:31 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Quiet Hours Contact,,,,,
Asante Hall,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215012,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 1:54 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Noise Disturbance,,,,,
La Jolla Del Sol Apartments,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215013,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 1:58 AM,,,,,
Summary: Loud talking,,,,,
Disposition: Quiet On Arrival,,,,,
Welfare Check,,,,,
Village East 4,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215015,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 2:01 AM,,,,,
Summary: Female throwing up outside apartment,,,,,
Disposition: Checks Ok,,,,,
Disturbance,,,,,
Village East 5,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215017,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 2:13 AM,,,,,
Summary: Unknown person(s) throwing bottles from floors above,,,,,
Disposition: Information Only,,,,,
Quiet Hours Contact,,,,,
Village East 5,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215019,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 2:21 AM,,,,,
Summary:,,,,,
Disposition: Will Cooperate,,,,,
Disturbance‐Argument,,,,,
Village East 2,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215021,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 2:25 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Alcohol Contact,,,,,
Voigt Dr/Justice Ln,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215026,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 4:26 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Suspicious Person,,,,,
Gilman Parking Structure,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 2012‐1478,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 7:48 AM,,,,,
Summary: Non UC affiliate causing a disturbance,,,,,
Disposition: Stay Away Order Issued,,,,,
Lost Property,,,,,
Gilman Parking Structure,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215035,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 8:07 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Burglary Alarm,,,,,
Robert Paine Center,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215038,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 9:11 AM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Burglary Alarm,,,,,
Mandeville Art Gallery,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215040,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 10:20 AM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Petty Theft,,,,,
1 Miramar St‐Bldg 3,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 2012‐1479,,,,,
Date Occurred 12/14/2012‐12/15/2012,,,,,
Time Occurred 4:00 PM‐11:30 AM,,,,,
Summary: Theft of bicycle: $540.00,,,,,
Disposition: Report Taken,,,,,
Hit & Run‐No Injuries,,,,,
Pangea Parking Structure,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 2012‐1480,,,,,
Date Occurred 12/14/2012‐12/15/2012,,,,,
Time Occurred 6:00 PM‐11:00 AM,,,,,
Summary:,,,,,
Disposition: Report Taken,,,,,
Suspicious Person,,,,,
Warren Mall,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215043,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 12:16 PM,,,,,
Summary:,,,,,
Disposition: Unable To Locate,,,,,
Suspicious Person,,,,,
East Campus Parking Structure,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215044,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 12:56 PM,,,,,
Summary:,,,,,
Disposition: Unfounded,,,,,
Vandalism To Vehicle,,,,,
Lot 401,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 2012‐1481,,,,,
Date Occurred 12/14/2012‐12/15/2012,,,,,
Time Occurred 11:00 PM‐4:00 PM,,,,,
Summary: Damage: $400.00,,,,,
Disposition: Report Taken,,,,,
Medical Aid,,,,,
Mandell Weiss Theatre,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215059,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 7:46 PM,,,,,
Summary: Young adult female unconscious but breathing,,,,,
Disposition: Transported To Hospital,,,,,
Welfare Check,,,,,
Gilman Dr/Lot 406,,,,,
Date Reported 12/15/2012,,,,,
Incident/Case# 121215060,,,,,
Date Occurred 12/15/2012,,,,,
Time Occurred 8:32 PM,,,,,
Summary: Adult male stumbling around and incoherent,,,,,
Disposition: Field Interview,,,,,
Noise Disturbance,,,,,
South Mesa Apartments,,,,,
Date Reported 12/28/2012,,,,,
Incident/Case# 121228001,,,,,
Date Occurred 12/28/2012,,,,,
Time Occurred 12:05 AM,,,,,
Summary: Loud talking,,,,,
Disposition: Quiet On Arrival,,,,,
Suspicious Vehicle,,,,,
Telemedicine Bldg,,,,,
Date Reported 12/28/2012,,,,,
Incident/Case# 121228002,,,,,
Date Occurred 12/28/2012,,,,,
Time Occurred 12:22 AM,,,,,
Summary:,,,,,
Disposition: Field Interview,,,,,
Suspicious Person,,,,,
Structural and Material Engineering,,,,,
Date Reported 12/28/2012,,,,,
Incident/Case# 121228015,,,,,
Date Occurred 12/28/2012,,,,,
Time Occurred 8:51 AM,,,,,
Summary:,,,,,
Disposition: Unable To Locate,,,,,
Burglary Alarm,,,,,
T16/Discovery Way,,,,,
Date Reported 12/28/2012,,,,,
Incident/Case# 121228016,,,,,
Date Occurred 12/28/2012,,,,,
Time Occurred 9:05 AM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Burglary Alarm,,,,,
Torrey Pines Center South,,,,,
Date Reported 12/28/2012,,,,,
Incident/Case# 121228019,,,,,
Date Occurred 12/28/2012,,,,,
Time Occurred 9:53 AM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Suspicious Vehicle,,,,,
Student Services Center,,,,,
Date Reported 12/28/2012,,,,,
Incident/Case# 121228026,,,,,
Date Occurred 12/28/2012,,,,,
Time Occurred 12:39 PM,,,,,
Summary:,,,,,
Disposition Cited,,,,,
Medical Aid,,,,,
Health Sciences Dr/Infusion Room,,,,,
Date Reported 12/28/2012,,,,,
Incident/Case# 121228036,,,,,
Date Occurred 12/28/2012,,,,,
Time Occurred 4:42 PM,,,,,
Summary: Elderly male having reaction to blood transfusion,,,,,
Disposition: Transported To Hospital,,,,,
Suspicious Vehicle,,,,,
Lot 103,,,,,
Date Reported 12/28/2012,,,,,
Incident/Case# 2012‐1509,,,,,
Date Occurred 12/28/2012,,,,,
Time Occurred 8:16 PM,,,,,
Summary: Alcohol involved,,,,,
"Disposition: Closed By Citation, Juvenile X2",,,,,
Suspicious Person,,,,,
Regents Rd,,,,,
Date Reported 12/28/2012,,,,,
Incident/Case# 121228040,,,,,
Date Occurred 12/28/2012,,,,,
Time Occurred 8:47 PM,,,,,
Summary:,,,,,
Disposition: Gone On Arrival,,,,,
Suspicious Person,,,,,
Revelle Apartments,,,,,
Date Reported 12/28/2012,,,,,
Incident/Case# 121228041,,,,,
Date Occurred 12/28/2012,,,,,
Time Occurred 8:50 PM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Burglary Alarm,,,,,
Student Services Center,,,,,
Date Reported 12/31/2012,,,,,
Incident/Case# 121231004,,,,,
Date Occurred 12/31/2012,,,,,
Time Occurred 4:25 AM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Defrauding An Innkeeper,,,,,
Justice Ln,,,,,
Date Reported 12/31/2012,,,,,
Incident/Case# 121231005,,,,,
Date Occurred 12/31/2012,,,,,
Time Occurred 5:00 AM,,,,,
Summary: 4 subjects ran from taxi with out paying cab fair,,,,,
Disposition: Information Only,,,,,
Gas/Water/Sewer Leak,,,,,
1 Miramar Bldg 1,,,,,
Date Reported 12/31/2012,,,,,
Incident/Case# 121231016,,,,,
Date Occurred 12/31/2012,,,,,
Time Occurred 1:10 PM,,,,,
Summary: Broken water pipe,,,,,
Disposition: Referred To Other Agency‐Facilities Management,,,,,
Ticket Sign Off,,,,,
UCSD Police Department,,,,,
Date Reported 12/31/2012,,,,,
Incident/Case# 121231027,,,,,
Date Occurred 12/31/2012,,,,,
Time Occurred 4:32 PM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Burglary Alarm,,,,,
Torrey Pines Center South,,,,,
Date Reported 12/31/2012,,,,,
Incident/Case# 121231029,,,,,
Date Occurred 12/31/2012,,,,,
Time Occurred 4:40 PM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Burglary Alarm,,,,,
Student Services Center,,,,,
Date Reported 12/31/2012,,,,,
Incident/Case# 121231038,,,,,
Date Occurred 12/31/2012,,,,,
Time Occurred 8:50 PM,,,,,
Summary:,,,,,
Disposition False Alarm,,,,,
Noise Disturbance,,,,,
Village East 1,,,,,
Date Reported 12/31/2012,,,,,
Incident/Case# 121231044,,,,,
Date Occurred 12/31/2012,,,,,
Time Occurred 11:07 PM,,,,,
Summary: Loud music,,,,,
Disposition: Will Cooperate,,,,,
Medical Aid,,,,,
Rita Atkinson Residences,,,,,
Date Reported 12/31/2012,,,,,
Incident/Case# 121231045,,,,,
Date Occurred 12/31/2012,,,,,
Time Occurred 11:17 PM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Welfare Check,,,,,
Lot 705,,,,,
Date Reported 12/31/2012,,,,,
Incident/Case# 121231047,,,,,
Date Occurred 12/31/2012,,,,,
Time Occurred 11:49 PM,,,,,
Summary:,,,,,
Disposition: Checks OK,,,,,
Citizen Flagdown,,,,,
Lot 101,,,,,
Date Reported 12/25/2012,,,,,
Incident/Case# 121225001,,,,,
Date Occurred 12/25/2012,,,,,
Time Occurred 12:43 AM,,,,,
Summary: Taxi cab needs directions,,,,,
Disposition: Information Only,,,,,
Burglary Alarm,,,,,
Torrey Pines Center South,,,,,
Date Reported 12/25/2012,,,,,
Incident/Case# 121225003,,,,,
Date Occurred 12/25/2012,,,,,
Time Occurred 1:00 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Burglary,,,,,
The Village West Bldg 4,,,,,
Date Reported 12/25/2012,,,,,
Incident/Case# 121225005,,,,,
Date Occurred 12/25/2012,,,,,
Time Occurred 1:12 AM,,,,,
"Summary: Broken screen and open window, requesting officer evaluation",,,,,
Disposition: Checks OK,,,,,
Burglary Alarm,,,,,
Jacaranda,,,,,
Date Reported 12/25/2012,,,,,
Incident/Case# 121225009,,,,,
Date Occurred 12/25/2012,,,,,
Time Occurred 9:13 AM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Noise Disturbance,,,,,
1 Miramar Bldg 4,,,,,
Date Reported 12/25/2012,,,,,
Incident/Case# 121225023,,,,,
Date Occurred 12/25/2012,,,,,
Time Occurred 8:54 PM,,,,,
Summary: Loud music,,,,,
Disposition: Will Cooperate,,,,,
Noise Disturbance,,,,,
Marshall Apartments West,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210001,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 12:09 AM,,,,,
Summary: Passer by hears a lot of noise and smells marijuana,,,,,
Disposition: Quiet On Arrival,,,,,
Burglary Alarm,,,,,
La Jolla Del Sol Apartments,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210002,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 12:18 AM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Suspicious Person,,,,,
Lot 701,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 2012‐1450,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 1:08 AM,,,,,
Summary:,,,,,
"Disposition: Closed By Citation, Adult",,,,,
Noise Disturbance,,,,,
The Village West Bldg 6,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210014,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 1:42 AM,,,,,
Summary: Loud talking,,,,,
Disposition: Will Cooperate,,,,,
Quiet Hours Contact,,,,,
Village East 2,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210017,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 2:06 AM,,,,,
Summary:,,,,,
Disposition: Will Cooperate,,,,,
Suspicious Person,,,,,
Sixth College Apartments,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210018,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 2:13 AM,,,,,
Summary:,,,,,
Disposition Will Cooperate,,,,,
Information,,,,,
Robinson Complex Bldg 3,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210019,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 2:21 AM,,,,,
Summary: Too cold in library,,,,,
Disposition: Referred To Other Agency,,,,,
Citizen Contact,,,,,
Middle East Hall,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210022,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 2:52 AM,,,,,
Summary:,,,,,
Disposition: Checks OK,,,,,
Noise Disturbance,,,,,
Marshall Apartments,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210025,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 4:27 AM,,,,,
Summary: Loud music,,,,,
Disposition: Will Cooperate,,,,,
Burglary Alarm,,,,,
Parking Office,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210029,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 6:39 AM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Panic Alarm,,,,,
Student Health,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210041,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 9:21 AM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Bicyclist Stop,,,,,
ERC Basketball Court,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210057,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 2:26 PM,,,,,
Summary:,,,,,
Disposition: Verbal Warning Issued,,,,,
Panic Alarm,,,,,
Humanities and Social Sciences,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210073,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 3:28 PM,,,,,
Summary:,,,,,
Disposition: False Alarm,,,,,
Suspicious Person,,,,,
Gilman Parking Structure,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210074,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 3:38 PM,,,,,
Summary:,,,,,
Disposition: Unable To Locate,,,,,
Bicyclist Stop,,,,,
Voigt Dr/Lot 701,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210078,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 4:38 PM,,,,,
Summary:,,,,,
Disposition: Cited,,,,,
Fraud,,,,,
Price Center‐Tapioca Express,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210079,,,,,
Date Occurred 12/5/2012,,,,,
Time Occurred 2:18 PM,,,,,
Summary: Lost UC ID card used at restaurant,,,,,
Disposition: Information Only,,,,,
Suspicious Person,,,,,
Price Center,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210080,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 6:56 PM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Noise Disturbance,,,,,
The Village Bldg 8,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210082,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 9:39 PM,,,,,
Summary:,,,,,
Disposition: Quiet On Arrival,,,,,
Assist Other Agency,,,,,
Revelle Apartments,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210084,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 11:21 PM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
"Disturbance, Psych Subject",,,,,
Stephen Birch Aquarium,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210086,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 11:37 PM,,,,,
Summary: Male yelling in trees by birch,,,,,
Disposition: Unable To Locate,,,,,
Assist Other Agency,,,,,
Mobil Station,,,,,
Date Reported 12/10/2012,,,,,
Incident/Case# 121210087,,,,,
Date Occurred 12/10/2012,,,,,
Time Occurred 11:40 PM,,,,,
Summary: San Diego Police responding to call of robbery,,,,,
Disposition: Unable To Locate,,,,,
Petty Theft,,,,,
Mesa Housing,,,,,
Date Reported 12/7/2012,,,,,
Incident/Case# 2012‐1452,,,,,
Date Occurred 12/7/2012,,,,,
Time Occurred 1:50 PM,,,,,
Summary: Loss: $62.00,,,,,
Disposition: Online Report,,,,,
Vandalism,,,,,
Lot 208,,,,,
Date Reported 12/8/2012,,,,,
Incident/Case# 2012‐1453,,,,,
Date Occurred 12/02/2012‐12/07/2012,,,,,
Time Occurred 2:00 PM‐4:45 PM,,,,,
"Summary: Vandalism to vehicle, Damage: $5,000.00",,,,,
Disposition: Online Report,,,,,
Petty Theft,,,,,
UXEX 131,,,,,
Date Reported,12/8/2012,,,,
Incident/Case#,2012‐1454,,,,
Date Occurred,12/7/2012,,,,
Time Occurred,3:55 PM,,,,
Summary:,Loss: $150.00,,,,
Disposition:,Online Report,,,,
Petty Theft,,,,,
Price Center,,,,,
Date Reported,12/10/2012,,,,
Incident/Case#,2012‐1455,,,,
Date Occurred,12/7/2012,,,,
Time Occurred,6:15 PM‐8:15 PM,,,,
Summary:,Loss: $500.00,,,,
Disposition:,Online Report,,,,
Marijuana Contact,,,,,
Marshall Res Halls,,,,,
Date Reported 12/6/2012,,,,,
Incident/Case# 121206001,,,,,
Date Occurred 12/6/2012,,,,,
Time Occurred 12:17 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Suspicious Person,,,,,
Tenaya Hall,,,,,
Date Reported 12/6/2012,,,,,
Incident/Case# 121206002,,,,,
Date Occurred 12/6/2012,,,,,
Time Occurred 12:28 AM,,,,,
Summary:,,,,,
Disposition: Field Interview,,,,,
Alcohol Contact,,,,,
The Village Bldg 2,,,,,
Date Reported 12/6/2012,,,,,
Incident/Case# 2012‐1436,,,,,
Date Occurred 12/6/2012,,,,,
Time Occurred 2:00 AM,,,,,
Summary: Excessive alcohol,,,,,
Disposition: Transported To Hospital,,,,,
Suspicious Person,,,,,
Library Walk,,,,,
Date Reported 12/6/2012,,,,,
Incident/Case# 2012‐1438,,,,,
Date Occurred 12/6/2012,,,,,
Time Occurred 7:57 AM,,,,,
Summary: Complaint of male and female throwing a cigarette box at bicyclist,,,,,
Disposition: Report Taken,,,,,
"Disturbance, Psych Subject",,,,,
Galbraith Hall,,,,,
Date Reported 12/6/2012,,,,,
Incident/Case# 121206025,,,,,
Date Occurred 12/6/2012,,,,,
Time Occurred 8:21 AM,,,,,
Summary: Suspicious person,,,,,
Disposition: Unable To Locate,,,,,
Found Narcotics,,,,,
Geisel Library,,,,,
Date Reported 12/6/2012,,,,,
Incident/Case# 121206031,,,,,
Date Occurred 12/6/2012,,,,,
Time Occurred 9:02 AM,,,,,
Summary:,,,,,
Disposition Information Only,,,,,
Incomplete Phone Call/911 Hang‐Up,,,,,
Telecomm Node B,,,,,
Date Reported 12/6/2012,,,,,
Incident/Case# 121206033,,,,,
Date Occurred 12/6/2012,,,,,
Time Occurred 9:17 AM,,,,,
Summary:,,,,,
Disposition: Checks OK,,,,,
Ticket Sign Off,,,,,
Student Services Center,,,,,
Date Reported 12/6/2012,,,,,
Incident/Case# 121206041,,,,,
Date Occurred 12/6/2012,,,,,
Time Occurred 11:09 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Ticket Sign Off,,,,,
Student Services Center,,,,,
Date Reported 12/6/2012,,,,,
Incident/Case# 121206042,,,,,
Date Occurred 12/6/2012,,,,,
Time Occurred 11:09 AM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
Citizen Contact,,,,,
La Jolla Village Tennis Club,,,,,
Date Reported 12/6/2012,,,,,
Incident/Case# 121206046,,,,,
Date Occurred 12/6/2012,,,,,
Time Occurred 1:27 PM,,,,,
Summary: Found ammunition,,,,,
Disposition: Information Only,,,,,
Hit & Run‐No Injuries,,,,,
Hopkins Parking Structure,,,,,
Date Reported 12/6/2012,,,,,
Incident/Case# 121206048,,,,,
Date Occurred 12/6/2012,,,,,
Time Occurred 2:44 PM,,,,,
"Summary: Disregard, no damage to vehicle",,,,,
Disposition: Information Only,,,,,
Suspicious Person,,,,,
Main Gym,,,,,
Date Reported 12/6/2012,,,,,
Incident/Case# 121206049,,,,,
Date Occurred 12/6/2012,,,,,
Time Occurred 3:54 PM,,,,,
Summary:,,,,,
Disposition: Unable To Locate,,,,,
Welfare Check,,,,,
The Village West Bldg 8,,,,,
Date Reported 12/6/2012,,,,,
Incident/Case# 121206051,,,,,
Date Occurred 12/6/2012,,,,,
Time Occurred 5:00 PM,,,,,
Summary: Possible suicidal subject,,,,,
Disposition: Checks OK,,,,,
Ticket Sign Off,,,,,
International Ln,,,,,
Date Reported 12/6/2012,,,,,
Incident/Case# 121206052,,,,,
Date Occurred 12/6/2012,,,,,
Time Occurred 5:08 PM,,,,,
Summary:,,,,,
Disposition: Information Only,,,,,
